,ds,yhat_lower,yhat_upper,yhat,y
890,3/6/54,-0.246260742,0.264773157,0.013318896,-0.091
891,4/6/54,-0.255019063,0.27071853,0.008236683,-0.1766
892,5/6/54,-0.243871204,0.260118899,0.004505246,-0.202
893,6/6/54,-0.258879002,0.271539423,0.008462368,-0.1161
894,7/6/54,-0.256777165,0.266360941,0.007620418,-0.1229
895,8/6/54,-0.240359043,0.268455435,0.008173699,-0.0913
896,9/6/54,-0.241322557,0.274674462,0.007230485,-0.0595
897,10/6/54,-0.266693028,0.269433463,0.008736112,-0.0694
898,11/6/54,-0.245672589,0.274409143,0.008058579,0.039
899,12/6/54,-0.256835817,0.259170937,0.000349945,-0.1859
900,1/6/55,-0.285403165,0.265950082,0.001113005,0.0879
901,2/6/55,-0.256747336,0.257692164,0.00236574,-0.1303
902,3/6/55,-0.251467012,0.275373505,0.013498705,-0.3091
903,4/6/55,-0.259660542,0.262388258,0.006732902,-0.2383
904,5/6/55,-0.251508838,0.25954551,0.00199862,-0.1274
905,6/6/55,-0.256878968,0.282497869,0.011000805,-0.0695
906,7/6/55,-0.250788957,0.264432317,0.009609447,-0.0881
907,8/6/55,-0.26075227,0.245649592,0.010419551,-0.0262
908,9/6/55,-0.257070188,0.276056127,0.005506924,-0.0923
909,10/6/55,-0.25057146,0.267050517,0.010389636,-0.1232
910,11/6/55,-0.230334258,0.285003233,0.011817645,-0.2373
911,12/6/55,-0.27370552,0.269049543,-0.00769258,-0.2706
912,1/6/56,-0.258771082,0.254277589,0.005113643,-0.1773
913,2/6/56,-0.267621455,0.255850566,0.007262988,-0.2732
914,3/6/56,-0.235271605,0.294874763,0.015227209,-0.2003
915,4/6/56,-0.222192596,0.272517648,0.013671998,-0.2846
916,5/6/56,-0.24293163,0.283989865,0.0123173,-0.2275
917,6/6/56,-0.253368157,0.258222124,0.006240196,-0.1437
918,7/6/56,-0.247932418,0.26303762,0.006264809,-0.1346
919,8/6/56,-0.252823741,0.255711279,0.006130759,-0.1866
920,9/6/56,-0.243415153,0.268449841,0.013219229,-0.252
921,10/6/56,-0.260017669,0.272486404,0.008117633,-0.1989
922,11/6/56,-0.254653308,0.261087588,0.002820374,-0.1564
923,12/6/56,-0.232537543,0.274725427,0.019135426,-0.153
924,1/6/57,-0.266075758,0.262102713,-0.003751212,-0.1178
925,2/6/57,-0.264173714,0.254615313,-0.004838915,-0.1118
926,3/6/57,-0.2534512,0.270757573,0.015630094,-0.068
927,4/6/57,-0.259540037,0.27771292,0.012285906,-0.0193
928,5/6/57,-0.259835908,0.268288456,0.009681165,0.1092
929,6/6/57,-0.247563245,0.272415292,0.00861002,0.1577
930,7/6/57,-0.240591868,0.240608232,0.008239686,0.0596
931,8/6/57,-0.275479476,0.275831629,0.008478493,0.1302
932,9/6/57,-0.229776688,0.269357484,0.011536884,0.0748
933,10/6/57,-0.25052622,0.260514079,0.009713401,0.0143
934,11/6/57,-0.244832777,0.270149587,0.00679399,0.1282
935,12/6/57,-0.262784761,0.275090353,0.011030483,0.229
936,1/6/58,-0.272036138,0.263357974,-0.000107786,0.2964
937,2/6/58,-0.234923482,0.250017117,6.47E-05,0.2103
938,3/6/58,-0.222434366,0.279199873,0.015921414,0.1181
939,4/6/58,-0.241620973,0.27224159,0.0108392,0.114
940,5/6/58,-0.261867938,0.259396523,0.007107764,0.1007
941,6/6/58,-0.251888765,0.281045973,0.011064886,0.0624
942,7/6/58,-0.237962217,0.268537652,0.010222935,0.0649
943,8/6/58,-0.258125445,0.265811263,0.010776216,0.0528
944,9/6/58,-0.245641795,0.276235658,0.009833003,0.0186
945,10/6/58,-0.263106889,0.271430252,0.011338629,0.0405
946,11/6/58,-0.235874382,0.279333794,0.010661096,0.0896
947,12/6/58,-0.241814822,0.251138876,0.002952462,0.1452
948,1/6/59,-0.24306168,0.25136358,0.003715522,0.125
949,2/6/59,-0.254891666,0.238368098,0.004968257,0.0682
950,3/6/59,-0.239107371,0.272085005,0.016101222,0.2041
951,4/6/59,-0.254264202,0.257100406,0.009335419,0.118
952,5/6/59,-0.278925894,0.249349524,0.004601137,0.0263
953,6/6/59,-0.240608093,0.282155685,0.013603322,0.0849
954,7/6/59,-0.229402893,0.277698079,0.012211964,0.0671
955,8/6/59,-0.232551657,0.283297286,0.013022068,0.0516
956,9/6/59,-0.244422495,0.272313829,0.008109441,0.097
957,10/6/59,-0.237787535,0.27797254,0.012992153,-0.0137
958,11/6/59,-0.236367319,0.268729632,0.014420162,-0.079
959,12/6/59,-0.265529394,0.253791156,-0.005090062,-0.0343
960,1/6/60,-0.247436517,0.255059214,0.00771616,0.0032
961,2/6/60,-0.252874806,0.264680013,0.009865505,0.1858
962,3/6/60,-0.24036999,0.256925177,0.017829726,-0.2041
963,4/6/60,-0.247695573,0.257207329,0.016274516,-0.0954
964,5/6/60,-0.237913061,0.258555047,0.014919818,-0.0841
965,6/6/60,-0.250498564,0.268525497,0.008842713,0.0772
966,7/6/60,-0.218923027,0.276117638,0.008867327,0.0339
967,8/6/60,-0.234445672,0.249301123,0.008733277,0.0461
968,9/6/60,-0.261505234,0.281963219,0.015821747,0.0638
969,10/6/60,-0.235576728,0.291947992,0.010720151,0.039
970,11/6/60,-0.246913378,0.276564805,0.005422892,-0.0484
971,12/6/60,-0.243668641,0.270552265,0.021737943,0.2278
972,1/6/61,-0.244388028,0.236034836,-0.001148694,0.1188
973,2/6/61,-0.267253781,0.241920201,-0.002236398,0.1768
974,3/6/61,-0.24113184,0.275461304,0.018232611,0.1646
975,4/6/61,-0.243341228,0.264888613,0.014888423,0.1335
976,5/6/61,-0.257628799,0.259496599,0.012283683,0.1614
977,6/6/61,-0.221754376,0.264956203,0.011212538,0.1479
978,7/6/61,-0.252162994,0.272579027,0.010842203,0.035
979,8/6/61,-0.250392016,0.265380509,0.01108101,0.032
980,9/6/61,-0.241618301,0.263852734,0.014139402,-0.0041
981,10/6/61,-0.252708151,0.280816875,0.012315919,-0.035
982,11/6/61,-0.244964469,0.250278627,0.009396508,0.016
983,12/6/61,-0.235345519,0.294543993,0.013633001,-0.0171
984,1/6/62,-0.253490355,0.248652545,0.002494732,0.1345
985,2/6/62,-0.262558833,0.25909109,0.00266725,0.1698
986,3/6/62,-0.239656277,0.267088306,0.018523931,0.1197
987,4/6/62,-0.243365064,0.261771452,0.013441718,0.0763
988,5/6/62,-0.25467744,0.262395467,0.009710281,0.0589
989,6/6/62,-0.249874084,0.277735272,0.013667403,0.0574
990,7/6/62,-0.225404108,0.276267372,0.012825453,0.0905
991,8/6/62,-0.261392535,0.26663484,0.013378734,0.0552
992,9/6/62,-0.239943376,0.275279743,0.012435521,0.0606
993,10/6/62,-0.238091399,0.265664362,0.013941147,0.0796
994,11/6/62,-0.245416718,0.2808237,0.013263614,0.0745
995,12/6/62,-0.240834715,0.269409388,0.00555498,0.0881
996,1/6/63,-0.263259099,0.257544471,0.00631804,0.0376
997,2/6/63,-0.253571782,0.260386758,0.007570775,0.2566
998,3/6/63,-0.23373922,0.276674625,0.01870374,-0.0216
999,4/6/63,-0.258451129,0.261636417,0.011937937,-0.0041
1000,5/6/63,-0.238307468,0.266755631,0.007203655,0.013
1001,6/6/63,-0.219563008,0.294686702,0.016205841,0.0499
1002,7/6/63,-0.241307739,0.272911394,0.014814483,0.1382
1003,8/6/63,-0.233824913,0.281569717,0.015624588,0.1579
1004,9/6/63,-0.24919343,0.25812104,0.010711961,0.1629
1005,10/6/63,-0.226786685,0.283064307,0.015594673,0.2148
1006,11/6/63,-0.232515238,0.289072714,0.017022683,0.1947
1007,12/6/63,-0.283290102,0.270267848,-0.002487541,0.0812
1008,1/6/64,-0.241204745,0.262523486,0.010318682,0.0488
1009,2/6/64,-0.243067723,0.266119422,0.012468028,-0.1048
1010,3/6/64,-0.225570858,0.261048005,0.020432249,-0.1421
1011,4/6/64,-0.220030777,0.275404379,0.018877038,-0.1847
1012,5/6/64,-0.23579864,0.271038256,0.017522341,-0.098
1013,6/6/64,-0.251869852,0.261003937,0.011445237,-0.0931
1014,7/6/64,-0.237847431,0.263349494,0.011469851,-0.1111
1015,8/6/64,-0.245456719,0.285126005,0.011335802,-0.1669
1016,9/6/64,-0.241913891,0.284558517,0.018424272,-0.2093
1017,10/6/64,-0.240332743,0.269383752,0.013322676,-0.2665
1018,11/6/64,-0.249415902,0.264143053,0.008025418,-0.2017
1019,12/6/64,-0.241636025,0.272434886,0.02434047,-0.2651
1020,1/6/65,-0.254686745,0.251395001,0.001453833,-0.0699
1021,2/6/65,-0.262905323,0.248174552,0.00036613,-0.1966
1022,3/6/65,-0.244662189,0.278167655,0.020835139,-0.1005
1023,4/6/65,-0.236907618,0.276443074,0.017490952,-0.1875
1024,5/6/65,-0.249924051,0.276273875,0.014886211,-0.0787
1025,6/6/65,-0.239322298,0.270053301,0.013815067,-0.0434
1026,7/6/65,-0.243683141,0.263642855,0.013444733,-0.0841
1027,8/6/65,-0.251646864,0.274042865,0.01368354,-0.0464
1028,9/6/65,-0.256865998,0.281512038,0.016741932,-0.0503
1029,10/6/65,-0.230943365,0.270776617,0.01491845,0.0238
1030,11/6/65,-0.25527645,0.275412145,0.011999039,-0.09
1031,12/6/65,-0.230376515,0.27239717,0.016235532,-0.0124
1032,1/6/66,-0.260198984,0.241631245,0.005097264,-0.0458
1033,2/6/66,-0.282704194,0.255086513,0.005269783,-0.0373
1034,3/6/66,-0.226625716,0.284692031,0.021126464,-0.0025
1035,4/6/66,-0.243561535,0.279230976,0.016044251,-0.0908
1036,5/6/66,-0.224863253,0.264775361,0.012312815,-0.0359
1037,6/6/66,-0.223028418,0.281919833,0.016269938,0.0577
1038,7/6/66,-0.238111973,0.27352349,0.015427988,0.0667
1039,8/6/66,-0.228159576,0.279321044,0.015981269,0.0191
1040,9/6/66,-0.249423871,0.274598673,0.015038056,0.0261
1041,10/6/66,-0.255963955,0.286936214,0.016543683,-0.0592
1042,11/6/66,-0.244191206,0.285844541,0.015866151,-0.0465
1043,12/6/66,-0.248076577,0.270195482,0.008157517,-0.1244
1044,1/6/67,-0.251390628,0.264474463,0.008920578,-0.1068
1045,2/6/67,-0.241093037,0.265159149,0.010173313,-0.1656
1046,3/6/67,-0.248549909,0.281663676,0.021306278,0.0029
1047,4/6/67,-0.236709263,0.289121983,0.014540476,0.0056
1048,5/6/67,-0.234361885,0.269693968,0.009806194,0.1243
1049,6/6/67,-0.236381816,0.263402138,0.01880838,-0.0299
1050,7/6/67,-0.230862871,0.28284024,0.017417022,-0.0177
1051,8/6/67,-0.254987929,0.273549546,0.018227127,-0.0055
1052,9/6/67,-0.22926976,0.279060569,0.013746097,-0.0317
1053,10/6/67,-0.243530432,0.269169502,0.019046485,0.1288
1054,11/6/67,-0.231243463,0.283500225,0.020906092,-0.0212
1055,12/6/67,-0.252393727,0.254841055,0.001813543,-0.04
1056,1/6/68,-0.247181457,0.245593753,0.015051364,-0.1865
1057,2/6/68,-0.229631147,0.268160643,0.017632307,-0.1266
1058,3/6/68,-0.242936981,0.293951581,0.026000281,0.1508
1059,4/6/68,-0.222482395,0.279990504,0.024876668,-0.0703
1060,5/6/68,-0.231386598,0.284932071,0.023939646,-0.0803
1061,6/6/68,-0.247237648,0.272751122,0.01829414,-0.0161
1062,7/6/68,-0.258168101,0.283126993,0.018736429,-0.0197
1063,8/6/68,-0.219542173,0.277620453,0.019033977,-0.0143
1064,9/6/68,-0.229319005,0.27698492,0.026554045,-0.0112
1065,10/6/68,-0.249659331,0.287346556,0.021870125,0.0471
1066,11/6/68,-0.241623074,0.267244585,0.017004463,0.0156
1067,12/6/68,-0.228402201,0.288337065,0.03373719,-0.0431
1068,1/6/69,-0.239451914,0.271496051,0.011282151,-0.1295
1069,2/6/69,-0.23977315,0.273764578,0.010626046,-0.1038
1070,3/6/69,-0.243335895,0.298204437,0.031484885,0.1222
1071,4/6/69,-0.230395735,0.279056246,0.028572295,0.1935
1072,5/6/69,-0.223471162,0.293670089,0.02638523,0.1756
1073,6/6/69,-0.227442698,0.286887799,0.025745684,0.0766
1074,7/6/69,-0.225452093,0.282053767,0.025793024,0.0933
1075,8/6/69,-0.257214971,0.28447255,0.02646343,0.0954
1076,9/6/69,-0.213014288,0.293859368,0.029953419,0.0843
1077,10/6/69,-0.208508195,0.280107992,0.028547612,0.0713
1078,11/6/69,-0.258635963,0.276282124,0.026059799,0.1896
1079,12/6/69,-0.228060566,0.303401165,0.030713967,0.2468
1080,1/6/70,-0.250409519,0.265215298,0.020007297,0.1214
1081,2/6/70,-0.253597125,0.272583186,0.020611413,0.2353
1082,3/6/70,-0.212265172,0.291494979,0.036857925,0.0317
1083,4/6/70,-0.232531354,0.305600963,0.032207309,0.131
1084,5/6/70,-0.208848731,0.307824697,0.028893548,0.0414
1085,6/6/70,-0.256098613,0.311597157,0.033282269,0.0295
1086,7/6/70,-0.217420399,0.288021658,0.032857994,-0.0218
1087,8/6/70,-0.232262299,0.291305162,0.033842872,-0.0198
1088,9/6/70,-0.230414993,0.286574641,0.033331257,0.0077
1089,10/6/70,-0.228655963,0.274540977,0.035254559,-0.0367
1090,11/6/70,-0.216765699,0.282838827,0.035008625,0.0226
1091,12/6/70,-0.232955275,0.285365743,0.027717666,-0.0954
1092,1/6/71,-0.245089372,0.285371044,0.028912324,-0.0045
1093,2/6/71,-0.244949943,0.29031659,0.030596657,-0.2144
1094,3/6/71,-0.198439392,0.283736597,0.042119452,-0.1412
1095,4/6/71,-0.243287308,0.287835058,0.035785248,-0.1299
1096,5/6/71,-0.220726869,0.28329199,0.031468641,-0.0899
1097,6/6/71,-0.216688373,0.305560038,0.040902424,-0.1243
1098,7/6/71,-0.238071046,0.287807848,0.039928742,-0.063
1099,8/6/71,-0.208009534,0.29681705,0.041170444,-0.0688
1100,9/6/71,-0.208214213,0.301318465,0.036689415,-0.0443
1101,10/6/71,-0.229130258,0.311739219,0.041989802,-0.0763
1102,11/6/71,-0.208359677,0.323692389,0.04384941,0.0363
1103,12/6/71,-0.23625431,0.270821771,0.024756861,-0.0198
1104,1/6/72,-0.214697897,0.305065508,0.037994681,-0.2415
1105,2/6/72,-0.225329724,0.287441834,0.041138633,-0.1624
1106,3/6/72,-0.197261125,0.302788797,0.050033293,0.0014
1107,4/6/72,-0.225885026,0.292157831,0.049472689,0.0357
1108,5/6/72,-0.204953656,0.302221251,0.049080514,0.0147
1109,6/6/72,-0.201834629,0.296831068,0.043998017,0.0765
1110,7/6/72,-0.228089472,0.301207485,0.044985153,0.0639
1111,8/6/72,-0.210305007,0.290217973,0.04584571,0.0863
1112,9/6/72,-0.211356785,0.302092134,0.053928786,0.0207
1113,10/6/72,-0.213660272,0.303193538,0.049789713,0.0891
1114,11/6/72,-0.206739617,0.315957713,0.045487061,0.0799
1115,12/6/72,-0.190683641,0.326357791,0.062764635,0.2529
1116,1/6/73,-0.233760247,0.297086067,0.040872605,0.259
1117,2/6/73,-0.195904397,0.306917682,0.040779508,0.3722
1118,3/6/73,-0.187106335,0.331337418,0.062146872,0.3305
1119,4/6/73,-0.198275443,0.303799755,0.059797291,0.2502
1120,5/6/73,-0.188318167,0.306964899,0.058155073,0.2152
1121,6/6/73,-0.201712813,0.328993985,0.058078535,0.1972
1122,7/6/73,-0.19518202,0.324793013,0.058670723,0.1163
1123,8/6/73,-0.204581024,0.331682776,0.059904137,0.0774
1124,9/6/73,-0.180559108,0.334675018,0.063957135,0.0563
1125,10/6/73,-0.179293357,0.323344553,0.063096175,0.0446
1126,11/6/73,-0.186176026,0.333414636,0.061171371,0.022
1127,12/6/73,-0.201322609,0.335714857,0.066370386,0.0277
1128,1/6/74,-0.203907393,0.310702023,0.056226725,-0.1953
1129,2/6/74,-0.213545838,0.322617295,0.05739385,-0.2548
1130,3/6/74,-0.19379156,0.324139818,0.074148886,-0.0509
1131,4/6/74,-0.191819076,0.349103778,0.070061279,-0.042
1132,5/6/74,-0.189532118,0.336325035,0.067292365,-0.0246
1133,6/6/74,-0.196764239,0.338452482,0.072244094,-0.0375
1134,7/6/74,-0.184298351,0.34137597,0.072364666,0.0195
1135,8/6/74,-0.162232452,0.332768996,0.073912554,0.0131
1136,9/6/74,-0.183807023,0.334263297,0.073963948,-0.0428
1137,10/6/74,-0.186272389,0.334461231,0.076432097,-0.0831
1138,11/6/74,-0.172393649,0.332771674,0.076749171,-0.0671
1139,12/6/74,-0.168572712,0.34631427,0.070003059,-0.0976
1140,1/6/75,-0.192414626,0.333192055,0.071760727,0.1201
1141,2/6/75,-0.204561448,0.32866249,0.074008068,0.0326
1142,3/6/75,-0.160598859,0.333973559,0.086039388,0.1096
1143,4/6/75,-0.17781645,0.340283539,0.080268192,0.0779
1144,5/6/75,-0.183333212,0.337801591,0.076496432,0.0693
1145,6/6/75,-0.176360783,0.328685159,0.086493224,0.0342
1146,7/6/75,-0.166712078,0.327721585,0.086064389,0.0055
1147,8/6/75,-0.17352642,0.327683759,0.0878691,-0.0671
1148,9/6/75,-0.174063649,0.324509423,0.08395108,0.017
1149,10/6/75,-0.141262469,0.337410218,0.089796314,-0.1236
1150,11/6/75,-0.170744907,0.350281051,0.09221893,-0.145
1151,12/6/75,-0.19889917,0.340246423,0.073671229,-0.0895
1152,1/6/76,-0.183889543,0.325876396,0.087472058,-0.0181
1153,2/6/76,-0.195836244,0.325757391,0.09061601,-0.1221
1154,3/6/76,-0.14560551,0.3683536,0.09951067,-0.2394
1155,4/6/76,-0.168014804,0.355367018,0.098950066,-0.0223
1156,5/6/76,-0.156246892,0.352459395,0.098557891,-0.1228
1157,6/6/76,-0.174343569,0.354414521,0.093879254,-0.074
1158,7/6/76,-0.153478931,0.374016012,0.095257223,-0.0846
1159,8/6/76,-0.165600846,0.340441551,0.096521641,-0.0894
1160,9/6/76,-0.172008917,0.358415369,0.105008578,-0.0426
1161,10/6/76,-0.150651269,0.355590459,0.101260338,-0.1821
1162,11/6/76,-0.155064736,0.326523253,0.097361547,-0.0432
1163,12/6/76,-0.145731809,0.380106879,0.115029954,0.0906
1164,1/6/77,-0.158721776,0.375194721,0.093541784,0.0639
1165,2/6/77,-0.16704447,0.347320226,0.093852548,0.2384
1166,3/6/77,-0.14390079,0.370573808,0.115584689,0.3109
1167,4/6/77,-0.121619822,0.37081284,0.113638969,0.282
1168,5/6/77,-0.141305044,0.351533433,0.112387584,0.2368
1169,6/6/77,-0.141596432,0.393303479,0.112714907,0.2474
1170,7/6/77,-0.132454102,0.38385309,0.113697928,0.1737
1171,8/6/77,-0.146676872,0.370812016,0.115335203,0.1418
1172,9/6/77,-0.152682205,0.361628406,0.119792062,0.1867
1173,10/6/77,-0.156240031,0.367553362,0.119321935,0.1189
1174,11/6/77,-0.135117748,0.370447659,0.117800991,0.2603
1175,12/6/77,-0.1206486,0.396413116,0.12339084,0.1124
1176,1/6/78,-0.15614307,0.376934351,0.113651039,0.1606
1177,2/6/78,-0.147044853,0.373825252,0.115222025,0.1306
1178,3/6/78,-0.103358244,0.389195114,0.132341838,0.2228
1179,4/6/78,-0.139682825,0.388570992,0.128658092,0.1324
1180,5/6/78,-0.139118784,0.36280553,0.126280011,0.0596
1181,6/6/78,-0.14243632,0.3988092,0.131635601,0.0532
1182,7/6/78,-0.125783962,0.384970824,0.132147006,0.0699
1183,8/6/78,-0.12590598,0.387356765,0.134098755,0.0033
1184,9/6/78,-0.132442053,0.405620993,0.134554009,0.0748
1185,10/6/78,-0.135857303,0.395710018,0.137412991,0.0646
1186,11/6/78,-0.110955566,0.418302692,0.138133926,0.2245
1187,12/6/78,-0.140835608,0.390492645,0.131778648,0.1512
1188,1/6/79,-0.114472653,0.402030953,0.133940175,0.1602
1189,2/6/79,-0.11779428,0.411463994,0.136591378,0.0922
1190,3/6/79,-0.114836208,0.415614245,0.148987475,0.243
1191,4/6/79,-0.103125713,0.406738588,0.143620139,0.1112
1192,5/6/79,-0.107367567,0.40959498,0.140239213,0.1569
1193,6/6/79,-0.100220835,0.408400742,0.150639866,0.2183
1194,7/6/79,-0.09833768,0.425171711,0.150601864,0.1746
1195,8/6/79,-0.120874292,0.418312504,0.152810435,0.2263
1196,9/6/79,-0.09306333,0.422593419,0.149296276,0.2519
1197,10/6/79,-0.092586567,0.402952519,0.155532343,0.2945
1198,11/6/79,-0.090670355,0.418586847,0.15835882,0.2953
1199,12/6/79,-0.107954154,0.397656013,0.140201951,0.5032
1200,1/6/80,-0.096421619,0.407678226,0.154406642,0.308
1201,2/6/80,-0.096840249,0.418527707,0.157954454,0.3506
1202,3/6/80,-0.072271889,0.437424415,0.167226919,0.2389
1203,4/6/80,-0.083997811,0.428445748,0.167070176,0.3082
1204,5/6/80,-0.099525606,0.439585945,0.167068834,0.316
1205,6/6/80,-0.086502231,0.413471496,0.162390197,0.2474
1206,7/6/80,-0.090045709,0.423068073,0.163768166,0.2172
1207,8/6/80,-0.07801607,0.413660492,0.165032584,0.1957
1208,9/6/80,-0.09044039,0.450677751,0.173519522,0.2008
1209,10/6/80,-0.08637958,0.415761693,0.169771281,0.1821
1210,11/6/80,-0.088754296,0.434649019,0.16587249,0.3319
1211,12/6/80,-0.087325839,0.427853595,0.183540897,0.2674
1212,1/6/81,-0.097350748,0.427806273,0.162052728,0.4656
1213,2/6/81,-0.086584297,0.413178865,0.162363491,0.3629
1214,3/6/81,-0.070271574,0.439014068,0.184095632,0.4083
1215,4/6/81,-0.080599928,0.447831516,0.182149912,0.3579
1216,5/6/81,-0.064748247,0.443230333,0.180898527,0.262
1217,6/6/81,-0.064892449,0.430420466,0.18122585,0.2853
1218,7/6/81,-0.075155822,0.403931347,0.182208871,0.2268
1219,8/6/81,-0.078778023,0.444395653,0.183846146,0.2428
1220,9/6/81,-0.047265631,0.441660647,0.188303005,0.186
1221,10/6/81,-0.072620971,0.438779353,0.187832878,0.1687
1222,11/6/81,-0.068236104,0.449922991,0.186311934,0.2119
1223,12/6/81,-0.059870843,0.445053224,0.191901783,0.42
1224,1/6/82,-0.068573515,0.441866945,0.182161982,0.1342
1225,2/6/82,-0.076067799,0.418033691,0.183732968,0.1593
1226,3/6/82,-0.05368072,0.459811861,0.200852781,0.0833
1227,4/6/82,-0.070272731,0.468823132,0.197169035,0.2054
1228,5/6/82,-0.065140055,0.438381699,0.194790954,0.1923
1229,6/6/82,-0.072074694,0.45088317,0.200146544,0.1231
1230,7/6/82,-0.051441557,0.453064845,0.20065795,0.1436
1231,8/6/82,-0.040727415,0.468063101,0.202609698,0.1406
1232,9/6/82,-0.065574809,0.459034727,0.203064952,0.233
1233,10/6/82,-0.056228095,0.456909877,0.205923934,0.1771
1234,11/6/82,-0.039241479,0.470624181,0.206644869,0.151
1235,12/6/82,-0.063890727,0.458924288,0.200289591,0.4355
1236,1/6/83,-0.072996966,0.458415409,0.202451119,0.5169
1237,2/6/83,-0.052604702,0.486210323,0.205102321,0.4834
1238,3/6/83,-0.044106237,0.463988828,0.217498418,0.4256
1239,4/6/83,-0.055465484,0.470663732,0.212131083,0.2918
1240,5/6/83,-0.057592015,0.450593011,0.208750156,0.2881
1241,6/6/83,-0.045650154,0.486822345,0.219150809,0.2629
1242,7/6/83,-0.053091435,0.466077279,0.219112807,0.2663
1243,8/6/83,-0.050372253,0.50518482,0.221321379,0.3228
1244,9/6/83,-0.053507756,0.463937891,0.217807219,0.3175
1245,10/6/83,-0.049477776,0.489556083,0.224043287,0.2113
1246,11/6/83,-0.030094334,0.46985258,0.226869764,0.4313
1247,12/6/83,-0.048666296,0.484378558,0.208712895,0.2748
1248,1/6/84,-0.008747375,0.509151893,0.222917585,0.2831
1249,2/6/84,-0.026492242,0.471352703,0.226465398,0.1753
1250,3/6/84,-0.029502001,0.483081148,0.235737862,0.272
1251,4/6/84,-0.014782264,0.492130062,0.23558112,0.1503
1252,5/6/84,-0.036485859,0.484938322,0.235579778,0.2834
1253,6/6/84,-0.043041932,0.515751693,0.230901141,0.1306
1254,7/6/84,-0.017651318,0.489244647,0.23227911,0.1193
1255,8/6/84,-0.028577275,0.48647932,0.233543528,0.1687
1256,9/6/84,-0.025127818,0.522429132,0.242030465,0.1431
1257,10/6/84,-0.031843334,0.472381754,0.238282225,0.1187
1258,11/6/84,-0.025670974,0.49385438,0.234383433,0.0365
1259,12/6/84,-0.041727171,0.498732447,0.252051841,-0.0926
1260,1/6/85,-0.037411112,0.479466309,0.230563671,0.1783
1261,2/6/85,-0.009894835,0.474703363,0.230874435,0.0176
1262,3/6/85,-0.008177549,0.521368386,0.252606576,0.1875
1263,4/6/85,-0.015443287,0.49844678,0.250660856,0.1488
1264,5/6/85,-0.01128769,0.496277415,0.249409471,0.1959
1265,6/6/85,-0.011584114,0.52650586,0.249736794,0.129
1266,7/6/85,-0.030069764,0.49370476,0.250719815,0.0779
1267,8/6/85,-0.015513603,0.529389645,0.25235709,0.1287
1268,9/6/85,-0.00515378,0.530403266,0.256813949,0.101
1269,10/6/85,-0.010996883,0.502716013,0.256343822,0.1303
1270,11/6/85,-0.006156087,0.501181659,0.254822878,0.1181
1271,12/6/85,-0.005583482,0.532968923,0.260412727,0.1978
1272,1/6/86,-0.006751259,0.507236093,0.250672926,0.3249
1273,2/6/86,-0.01499394,0.506562122,0.252243912,0.2788
1274,3/6/86,0.02456612,0.519628936,0.269363725,0.2966
1275,4/6/86,-0.00077717,0.516464662,0.265679979,0.2613
1276,5/6/86,0.017521301,0.519095785,0.263301898,0.2507
1277,6/6/86,0.002416395,0.528501896,0.268657488,0.2534
1278,7/6/86,0.006951862,0.530270567,0.269168894,0.1686
1279,8/6/86,0.004152822,0.532956716,0.271120642,0.1698
1280,9/6/86,0.028190655,0.51445956,0.271575897,0.1716
1281,10/6/86,0.015915606,0.529575337,0.274434878,0.2066
1282,11/6/86,0.021231732,0.550669544,0.275155814,0.1548
1283,12/6/86,0.004514702,0.542235602,0.268800535,0.2179
1284,1/6/87,0.009913302,0.528740687,0.270962063,0.3115
1285,2/6/87,0.018764829,0.521825471,0.273613266,0.5028
1286,3/6/87,0.047678164,0.528472799,0.286009362,0.2541
1287,4/6/87,0.029238894,0.533465255,0.280642027,0.3009
1288,5/6/87,0.010520039,0.535834087,0.277261101,0.3339
1289,6/6/87,0.042520306,0.535572487,0.287661754,0.3013
1290,7/6/87,0.038574025,0.522804104,0.287623752,0.4182
1291,8/6/87,0.034756028,0.535719861,0.289832323,0.3832
1292,9/6/87,0.030336028,0.554658707,0.286318164,0.4321
1293,10/6/87,0.038491208,0.558055608,0.292554231,0.3347
1294,11/6/87,0.038912892,0.566917721,0.295380708,0.3306
1295,12/6/87,0.021714214,0.548413882,0.277223839,0.5316
1296,1/6/88,0.014914074,0.55873651,0.29142853,0.5487
1297,2/6/88,0.02713625,0.549976291,0.294976343,0.3901
1298,3/6/88,0.038353537,0.564509285,0.304248807,0.4828
1299,4/6/88,0.040693783,0.55605115,0.304092064,0.4426
1300,5/6/88,0.052078928,0.564724053,0.304090722,0.3811
1301,6/6/88,0.040000205,0.568219247,0.299412086,0.3865
1302,7/6/88,0.03651514,0.544988572,0.300790055,0.3431
1303,8/6/88,0.050762226,0.583800894,0.302054473,0.3199
1304,9/6/88,0.076355023,0.585336088,0.31054141,0.3211
1305,10/6/88,0.035716724,0.571879086,0.30679317,0.3009
1306,11/6/88,0.049064583,0.552088002,0.302894378,0.2291
1307,12/6/88,0.06942879,0.570094331,0.320562786,0.3626
1308,1/6/89,0.042161148,0.561771431,0.299074616,0.2157
1309,2/6/89,0.043269367,0.573573423,0.29938538,0.3072
1310,3/6/89,0.044733008,0.575884409,0.321117521,0.336
1311,4/6/89,0.057421251,0.562588301,0.319171801,0.2891
1312,5/6/89,0.058919926,0.592346566,0.317920416,0.2779
1313,6/6/89,0.061664291,0.581435,0.318247739,0.2727
